Name,Jersey #,Team,Opponent,didWin,Date,MIN,OREB,DREB,REB,AST,STL,BLK,TO,PF,FGM,FGA,3PM,3PA,FTM,FTA,efg%,PTS,FantasyPts,isWCC
Jana Vesic,#9,Seattle U Redhawks,Cal Poly Mustangs,1,11/15/25,30,0,0,0,3,1,0,2,0,2,7,0,2,1,1,0.286,5,11,True
Dylan Mogel,#5,Seattle U Redhawks,Cal Poly Mustangs,1,11/15/25,32,1,2,3,6,2,0,3,1,2,4,0,0,0,0,0.5,4,28,True
Sydnie Rodriguez,#24,Seattle U Redhawks,Cal Poly Mustangs,1,11/15/25,16,1,2,3,2,0,0,1,1,1,5,1,4,0,0,0.3,3,7,True
Andjela Bigovic,#6,Seattle U Redhawks,Cal Poly Mustangs,1,11/15/25,30,2,6,8,0,1,1,2,1,9,17,2,7,0,0,0.588,20,39,True
Chloe Emanga,#8,Seattle U Redhawks,Cal Poly Mustangs,1,11/15/25,27,1,2,3,2,0,0,3,2,6,8,2,2,1,2,0.875,15,30,True
Lucy Larson,#22,Seattle U Redhawks,Cal Poly Mustangs,1,11/15/25,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,-2,True
Ella Brubaker,#3,Seattle U Redhawks,Cal Poly Mustangs,1,11/15/25,27,3,5,8,0,4,3,3,4,7,15,1,4,1,2,0.5,16,46,True
Heloisa Carrera,#14,Arizona State Sun Devils,Santa Clara Broncos,1,11/16/25,23,1,3,4,0,0,0,2,4,4,8,0,0,0,0,0.5,8,12,False
McKinna Brackens,#21,Arizona State Sun Devils,Santa Clara Broncos,1,11/16/25,37,6,5,11,2,0,0,4,2,7,17,0,0,9,12,0.412,23,36,False
Amaya Williams,#1,Arizona State Sun Devils,Santa Clara Broncos,1,11/16/25,9,0,1,1,1,0,0,1,2,0,0,0,0,0,0,,0,2,False
Marley Washenitz,#11,Arizona State Sun Devils,Santa Clara Broncos,1,11/16/25,33,0,6,6,2,1,0,1,3,5,9,1,3,0,0,0.611,11,30,False
Gabby Elliott,#0,Arizona State Sun Devils,Santa Clara Broncos,1,11/16/25,38,3,13,16,5,1,0,4,1,8,17,1,4,3,6,0.5,20,50,False
Martina Fantini,#7,Arizona State Sun Devils,Santa Clara Broncos,1,11/16/25,17,3,3,6,2,0,1,2,1,3,4,0,0,0,0,0.75,6,22,False
Deborah Davenport,#24,Arizona State Sun Devils,Santa Clara Broncos,1,11/16/25,3,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0.0,0,2,False
Jyah LoVett,#4,Arizona State Sun Devils,Santa Clara Broncos,1,11/16/25,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,1,False
Makayla Moore,#12,Arizona State Sun Devils,Santa Clara Broncos,1,11/16/25,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,False
Last-Tear Poa,#13,Arizona State Sun Devils,Santa Clara Broncos,1,11/16/25,31,1,4,5,5,2,0,3,2,3,9,1,2,7,7,0.389,14,38,False
Ava Schmidt,#13,Santa Clara Broncos,Arizona State Sun Devils,0,11/16/25,33,4,3,7,2,0,4,1,3,3,12,2,9,0,0,0.333,8,26,True
Kylee Fox,#30,Santa Clara Broncos,Arizona State Sun Devils,0,11/16/25,15,0,2,2,1,0,0,0,2,0,3,0,2,0,0,0.0,0,0,True
Sophie Glancey,#12,Santa Clara Broncos,Arizona State Sun Devils,0,11/16/25,31,3,5,8,1,0,2,3,4,8,14,1,3,0,0,0.607,17,37,True
Ashley Hawkins,#23,Santa Clara Broncos,Arizona State Sun Devils,0,11/16/25,39,0,2,2,6,1,0,4,2,6,14,3,8,3,5,0.536,18,34,True
Maia Jones,#9,Santa Clara Broncos,Arizona State Sun Devils,0,11/16/25,26,0,1,1,0,1,0,2,1,6,14,5,13,3,3,0.607,20,24,True
Tyler Gildersleeve-Stiles,#34,Santa Clara Broncos,Arizona State Sun Devils,0,11/16/25,12,1,0,1,1,1,0,0,1,1,3,0,0,0,0,0.333,2,10,True
Delainey Miller,#20,Santa Clara Broncos,Arizona State Sun Devils,0,11/16/25,13,2,0,2,2,0,1,1,3,1,5,0,2,0,1,0.2,2,6,True
Kate Schat,#3,Santa Clara Broncos,Arizona State Sun Devils,0,11/16/25,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,6,True
Aniya Hooker,#2,Santa Clara Broncos,Arizona State Sun Devils,0,11/16/25,29,0,2,2,4,3,0,0,5,3,8,3,7,1,2,0.562,10,36,True
Makayla Carter,#23,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,24,3,6,9,0,0,0,3,0,0,0,0,0,1,2,,1,2,False
Kendra Hicks,#34,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False
Skylar Durley,#24,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,34,2,4,6,5,2,0,6,1,3,14,0,2,1,2,0.214,7,12,False
Izzy Sullivan,#2,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,34,0,2,2,2,4,0,3,2,2,9,1,5,1,1,0.278,6,16,False
Ahrray Young,#1,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,28,0,3,3,2,1,0,3,4,6,9,4,6,0,0,0.889,16,34,False
Maia Rosarion,#14,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False
Tahj-Monet Bloom,#0,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,-2,False
Imbie Jones,#3,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,16,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0.0,0,0,False
Amelia Raidaveta,#13,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,9,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1.0,2,9,False
Chloe Williams,#10,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,23,3,1,4,1,3,1,4,4,3,7,0,1,5,8,0.429,11,22,False
Britain Backus,#11,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,-5,False
Gabby Ramos,#4,Nevada Wolf Pack,Saint Mary's Gaels,0,11/16/25,23,2,0,2,1,2,0,2,0,3,5,1,3,0,0,0.7,7,18,False
Edie Clarke,#7,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,31,1,4,5,1,6,1,4,1,8,10,0,1,0,0,0.8,16,52,True
Abigail Shoff,#5,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,26,1,4,5,0,0,0,2,2,1,3,0,1,0,0,0.333,2,2,True
Addi Wedin,#23,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,18,0,1,1,1,0,0,2,0,3,6,0,2,4,4,0.5,10,13,True
Jada Hunter,#0,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,13,1,0,1,0,2,1,1,2,2,6,0,0,0,0,0.333,4,14,True
Malia Latu,#13,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,22,1,0,1,1,0,0,3,1,0,2,0,0,2,2,0.0,2,-2,True
Melesungu Afeaki,#22,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,8,1,1,2,0,0,0,1,2,0,1,0,0,0,0,0.0,0,0,True
Georgia Grigoropoulou,#10,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,6,1,2,3,1,0,0,2,0,0,2,0,0,0,0,0.0,0,0,True
Mauriana Hashemian-Orr,#3,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,22,0,1,1,4,2,0,3,4,2,4,0,0,2,2,0.5,6,22,True
Amy Kurkowski,#2,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,16,1,0,1,1,1,0,0,0,1,2,1,2,2,2,0.75,5,16,True
Ella Wedin,#33,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,2,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0.0,0,-2,True
Emily Foy,#8,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,15,1,2,3,0,1,0,2,1,4,7,1,2,0,0,0.643,9,17,True
Charlece Ohiaeri,#4,Saint Mary's Gaels,Nevada Wolf Pack,1,11/16/25,21,0,0,0,2,0,0,1,2,1,5,0,3,0,0,0.2,2,2,True
Shailyn Pinkney,#21,Seton Hall Pirates,Pacific Tigers,1,11/16/25,20,1,0,1,1,0,0,1,4,1,2,0,1,0,1,0.5,2,4,False
Mariana Valenzuela,#6,Seton Hall Pirates,Pacific Tigers,1,11/16/25,25,3,5,8,0,1,0,1,2,6,12,2,4,2,2,0.583,16,34,False
Jada Eads,#0,Seton Hall Pirates,Pacific Tigers,1,11/16/25,26,1,2,3,5,6,0,2,3,4,11,2,7,4,4,0.455,14,50,False
Savannah Catalon,#5,Seton Hall Pirates,Pacific Tigers,1,11/16/25,23,2,0,2,0,4,0,1,2,3,5,2,4,2,3,0.8,10,30,False
Jordana Codio,#23,Seton Hall Pirates,Pacific Tigers,1,11/16/25,26,2,4,6,2,0,0,0,3,6,15,0,4,1,3,0.4,13,24,False
Jada Snow,#35,Seton Hall Pirates,Pacific Tigers,1,11/16/25,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,False
Natalia Hall-Rosa,#3,Seton Hall Pirates,Pacific Tigers,1,11/16/25,8,0,1,1,1,0,0,2,1,2,2,0,0,0,0,1.0,4,8,False
Cam Rust,#10,Seton Hall Pirates,Pacific Tigers,1,11/16/25,13,1,1,2,1,0,0,1,2,1,4,1,2,0,0,0.375,3,6,False
Messiah Hunter,#13,Seton Hall Pirates,Pacific Tigers,1,11/16/25,15,0,0,0,1,0,0,1,0,0,0,0,0,2,2,,2,4,False
Zahara Bishop,#8,Seton Hall Pirates,Pacific Tigers,1,11/16/25,20,1,1,2,0,0,0,2,1,2,5,0,1,2,2,0.4,6,5,False
Ari Woodard,#1,Seton Hall Pirates,Pacific Tigers,1,11/16/25,4,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1.5,3,8,False
Ja'Kahla Craft,#2,Seton Hall Pirates,Pacific Tigers,1,11/16/25,16,0,1,1,0,0,0,0,2,3,6,0,3,0,0,0.5,6,8,False
Winner Bartholomew,#25,Pacific Tigers,Seton Hall Pirates,0,11/16/25,19,1,3,4,2,0,0,1,4,4,8,0,0,0,0,0.5,8,20,True
Daria Nestorov,#21,Pacific Tigers,Seton Hall Pirates,0,11/16/25,27,0,0,0,2,2,0,5,4,2,3,1,1,0,0,0.833,5,10,True
Marina Radocaj,#9,Pacific Tigers,Seton Hall Pirates,0,11/16/25,18,2,3,5,1,0,1,5,1,0,2,0,0,1,2,0.0,1,-2,True
Stella Szabo,#5,Pacific Tigers,Seton Hall Pirates,0,11/16/25,12,0,1,1,0,1,0,2,2,1,2,0,0,2,2,0.5,4,6,True
Sydney Ward,#10,Pacific Tigers,Seton Hall Pirates,0,11/16/25,11,2,4,6,1,0,3,3,4,2,2,0,0,2,2,1.0,6,23,True
LaMiracle Lebon,#24,Pacific Tigers,Seton Hall Pirates,0,11/16/25,16,1,0,1,1,0,0,0,1,0,1,0,0,2,2,0.0,2,6,True
Luisa Anderegg,#11,Pacific Tigers,Seton Hall Pirates,0,11/16/25,11,1,2,3,0,0,0,0,0,0,0,0,0,2,2,,2,6,True
Sophia Mindermann,#8,Pacific Tigers,Seton Hall Pirates,0,11/16/25,25,0,3,3,0,0,0,2,3,4,11,4,9,0,0,0.545,12,12,True
Liv Yergensen,#7,Pacific Tigers,Seton Hall Pirates,0,11/16/25,27,0,2,2,4,0,0,5,3,3,7,1,4,6,7,0.5,13,17,True
Hannah Burg,#3,Pacific Tigers,Seton Hall Pirates,0,11/16/25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,True
Nyah Lowery,#15,Pacific Tigers,Seton Hall Pirates,0,11/16/25,32,0,4,4,1,3,0,1,1,1,8,0,6,2,4,0.125,4,7,True
Erin Condron,#11,UC San Diego,San Francisco Dons,0,11/16/25,38,2,4,6,3,1,0,2,4,8,11,0,0,2,2,0.727,18,46,False
Niya Price,#24,UC San Diego,San Francisco Dons,0,11/16/25,7,0,0,0,0,0,0,1,1,0,1,0,1,1,2,0.0,1,-4,False
Dymonique Maxie,#10,UC San Diego,San Francisco Dons,0,11/16/25,23,1,1,2,1,2,1,2,3,1,12,0,1,4,4,0.083,6,8,False
Makayla Rose,#4,UC San Diego,San Francisco Dons,0,11/16/25,29,1,0,1,1,2,0,2,1,3,7,1,2,0,0,0.5,7,16,False
Sabrina Ma,#15,UC San Diego,San Francisco Dons,0,11/16/25,40,0,4,4,2,1,1,0,4,3,10,2,7,2,3,0.4,10,24,False
Michaela Fairwell,#2,UC San Diego,San Francisco Dons,0,11/16/25,22,1,4,5,0,3,0,3,2,5,16,2,9,0,2,0.375,12,13,False
Nicki Polocheck,#21,UC San Diego,San Francisco Dons,0,11/16/25,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,,0,-2,False
Junae Mahan,#25,UC San Diego,San Francisco Dons,0,11/16/25,6,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0.5,2,3,False
Rosa Smith,#12,UC San Diego,San Francisco Dons,0,11/16/25,31,1,4,5,2,2,0,6,2,4,7,1,2,4,4,0.643,13,24,False
Natasa Tausova,#12,San Francisco Dons,UC San Diego,1,11/16/25,22,1,4,5,3,1,1,3,4,2,4,0,1,0,0,0.5,4,20,True
Noelia Mourio,#3,San Francisco Dons,UC San Diego,1,11/16/25,28,2,6,8,3,0,0,6,1,8,14,0,3,0,0,0.571,16,26,True
Aina Cargol,#9,San Francisco Dons,UC San Diego,1,11/16/25,35,3,3,6,6,1,1,2,3,4,7,2,5,1,2,0.714,11,42,True
Candy Edokpaigbe,#23,San Francisco Dons,UC San Diego,1,11/16/25,38,4,6,10,1,2,0,5,2,9,19,0,5,6,7,0.474,24,38,True
Paula Tirado,#22,San Francisco Dons,UC San Diego,1,11/16/25,17,0,0,0,2,2,0,1,1,1,6,0,3,0,0,0.167,2,8,True
Sophia Priestley,#32,San Francisco Dons,UC San Diego,1,11/16/25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,-2,True
Nevaeh Ferrara Horne,#7,San Francisco Dons,UC San Diego,1,11/16/25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,True
Michelle Ugwah,#14,San Francisco Dons,UC San Diego,1,11/16/25,12,0,3,3,0,0,0,3,2,2,3,0,0,0,0,0.667,4,4,True
Meghan McIntyre,#4,San Francisco Dons,UC San Diego,1,11/16/25,27,2,6,8,4,1,0,1,1,4,7,1,3,0,0,0.643,9,36,True
Mara Neira,#2,San Francisco Dons,UC San Diego,1,11/16/25,19,1,5,6,3,2,0,0,2,3,10,2,6,2,2,0.4,10,32,True
Lara Somfai,#12,Stanford Cardinal,Gonzaga Bulldogs,1,11/16/25,7,0,2,2,0,1,2,3,2,1,3,0,1,0,0,0.333,2,7,False
Courtney Ogden,#40,Stanford Cardinal,Gonzaga Bulldogs,1,11/16/25,28,0,6,6,1,1,0,1,4,7,10,0,1,0,0,0.7,14,35,False
Nunu Agara,#3,Stanford Cardinal,Gonzaga Bulldogs,1,11/16/25,39,3,8,11,1,3,2,1,2,7,12,0,1,2,4,0.583,16,53,False
Hailee Swain,#2,Stanford Cardinal,Gonzaga Bulldogs,1,11/16/25,29,0,2,2,4,2,0,3,0,3,14,0,2,3,3,0.214,9,18,False
Talana Lepolo,#10,Stanford Cardinal,Gonzaga Bulldogs,1,11/16/25,26,1,0,1,2,0,0,1,3,0,0,0,0,0,0,,0,6,False
Alexandra Eschmeyer,#4,Stanford Cardinal,Gonzaga Bulldogs,1,11/16/25,4,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0.0,0,4,False
Mary Ashley Stevenson,#22,Stanford Cardinal,Gonzaga Bulldogs,1,11/16/25,31,1,5,6,3,0,1,4,3,1,2,0,0,2,4,0.5,4,14,False
Shay Ijiwoye,#6,Stanford Cardinal,Gonzaga Bulldogs,1,11/16/25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,False
Chloe Clardy,#13,Stanford Cardinal,Gonzaga Bulldogs,1,11/16/25,33,0,3,3,2,1,0,1,1,6,13,2,5,6,6,0.538,20,39,False
Lauren Whittaker,#33,Gonzaga Bulldogs,Stanford Cardinal,0,11/16/25,23,1,5,6,2,0,0,2,4,3,10,0,1,2,5,0.3,8,11,True
Taylor Smith,#20,Gonzaga Bulldogs,Stanford Cardinal,0,11/16/25,21,1,0,1,1,2,0,2,2,2,4,0,1,0,0,0.5,4,11,True
Zeryhia Aokuso,#55,Gonzaga Bulldogs,Stanford Cardinal,0,11/16/25,26,0,6,6,1,0,0,2,0,3,10,1,2,2,4,0.35,9,12,True
Allie Turner,#11,Gonzaga Bulldogs,Stanford Cardinal,0,11/16/25,35,0,4,4,6,1,0,3,1,6,11,2,6,0,0,0.636,14,38,True
Ines Bettencourt,#8,Gonzaga Bulldogs,Stanford Cardinal,0,11/16/25,29,0,3,3,3,3,0,4,1,3,12,1,3,0,0,0.292,7,16,True
Jaiden Haile,#23,Gonzaga Bulldogs,Stanford Cardinal,0,11/16/25,15,1,2,3,2,0,0,1,1,1,3,0,0,0,0,0.333,2,8,True
McKynnlie Dalan,#22,Gonzaga Bulldogs,Stanford Cardinal,0,11/16/25,14,0,1,1,0,0,0,1,3,1,2,0,0,0,0,0.5,2,2,True
Sierra Lichtie,#4,Gonzaga Bulldogs,Stanford Cardinal,0,11/16/25,7,0,1,1,0,1,0,2,2,0,0,0,0,0,0,,0,0,True
Julia Wilson,#3,Gonzaga Bulldogs,Stanford Cardinal,0,11/16/25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,True
Teryn Gardner,#24,Gonzaga Bulldogs,Stanford Cardinal,0,11/16/25,24,2,4,6,0,1,0,0,3,2,3,2,3,0,0,1.0,6,20,True
Christabel Osarobo,#12,Gonzaga Bulldogs,Stanford Cardinal,0,11/16/25,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,-2,True
Dresha Moore,#1,Sann Diego Toreros,Colorado State Rams,0,11/17/25,30,2,6,8,2,0,0,7,3,0,4,0,1,2,2,0.0,2,-6,False
Helen Holley,#10,Sann Diego Toreros,Colorado State Rams,0,11/17/25,12,1,2,3,0,1,0,4,1,0,2,0,1,2,2,0.0,2,-4,False
Malia Tharpe,#11,Sann Diego Toreros,Colorado State Rams,0,11/17/25,12,0,2,2,0,0,0,1,1,0,2,0,1,0,0,0.0,0,-4,False
Olivia Owens,#24,Sann Diego Toreros,Colorado State Rams,0,11/17/25,31,0,3,3,1,2,0,1,1,2,14,0,4,0,0,0.143,4,2,False
Kylie Ray,#6,Sann Diego Toreros,Colorado State Rams,0,11/17/25,34,1,7,8,2,2,0,5,2,7,16,0,2,7,7,0.438,21,36,False
Eva Ruse,#15,Sann Diego Toreros,Colorado State Rams,0,11/17/25,17,3,1,4,0,0,0,0,2,1,5,0,0,0,0,0.2,2,4,False
Ayla Williams,#22,Sann Diego Toreros,Colorado State Rams,0,11/17/25,4,4,0,4,0,1,0,0,0,0,0,0,0,1,4,,1,6,False
Jessica Ajayi,#4,Sann Diego Toreros,Colorado State Rams,0,11/17/25,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,-2,False
Ysabella Von Seipler,#0,Sann Diego Toreros,Colorado State Rams,0,11/17/25,11,1,0,1,0,0,0,0,1,1,2,1,2,0,0,0.75,3,6,False
Lilly Amor,#3,Sann Diego Toreros,Colorado State Rams,0,11/17/25,10,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1.5,3,5,False
Hallie Rhodes,#20,Sann Diego Toreros,Colorado State Rams,0,11/17/25,20,1,1,2,0,2,0,0,0,2,4,1,1,1,4,0.625,6,16,False
Jayden Rhodes,#19,Sann Diego Toreros,Colorado State Rams,0,11/17/25,17,1,2,3,0,0,1,0,0,0,0,0,0,0,0,,0,6,False
Madelyn Bragg,#0,Colorado State Rams,Sann Diego Toreros,1,11/17/25,21,1,2,3,3,1,2,1,2,3,4,0,0,0,0,0.75,6,32,False
Brooke Carlson,#2,Colorado State Rams,Sann Diego Toreros,1,11/17/25,27,1,3,4,2,1,0,4,1,2,5,1,3,0,3,0.5,5,7,False
Kloe Froebe,#1,Colorado State Rams,Sann Diego Toreros,1,11/17/25,24,0,3,3,3,2,0,2,2,3,6,0,2,0,0,0.5,6,22,False
Hannah Ronsiek,#30,Colorado State Rams,Sann Diego Toreros,1,11/17/25,28,0,10,10,0,3,0,2,2,4,6,3,5,0,0,0.917,11,36,False
Lexus Bargesser,#3,Colorado State Rams,Sann Diego Toreros,1,11/17/25,30,0,2,2,3,2,1,0,3,6,10,1,1,5,7,0.65,18,50,False
Olivia Pawlicki,#24,Colorado State Rams,Sann Diego Toreros,1,11/17/25,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1.5,3,8,False
Jadyn Fife,#5,Colorado State Rams,Sann Diego Toreros,1,11/17/25,16,0,0,0,2,0,0,0,1,1,3,1,2,0,0,0.5,3,10,False
Lexi Deden,#6,Colorado State Rams,Sann Diego Toreros,1,11/17/25,6,0,2,2,0,0,0,2,1,0,0,0,0,0,0,,0,-2,False
Gianna Smith,#11,Colorado State Rams,Sann Diego Toreros,1,11/17/25,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,-1,False
McKenna Murphy,#31,Colorado State Rams,Sann Diego Toreros,1,11/17/25,19,0,1,1,1,0,0,0,1,4,7,4,6,0,0,0.857,12,26,False
Caitlin Kramer,#23,Colorado State Rams,Sann Diego Toreros,1,11/17/25,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,8,False
Marta Leimane,#14,Colorado State Rams,Sann Diego Toreros,1,11/17/25,22,0,1,1,3,1,0,1,0,3,9,0,3,1,2,0.333,7,16,False
Lainey Spear,#20,Portland Pilots,USC Trojans,0,11/18/25,31,3,3,6,1,3,0,0,3,5,11,0,2,1,2,0.455,11,32,True
Julia Dalan,#44,Portland Pilots,USC Trojans,0,11/18/25,27,0,4,4,2,1,8,4,1,1,7,0,0,1,1,0.143,3,31,True
Dyani Ananiev,#2,Portland Pilots,USC Trojans,0,11/18/25,26,1,3,4,3,1,0,2,4,2,10,0,3,1,1,0.2,5,10,True
Natalie Fraley,#10,Portland Pilots,USC Trojans,0,11/18/25,26,0,3,3,3,2,0,2,4,1,4,1,3,1,2,0.375,4,16,True
Florence Dallow,#3,Portland Pilots,USC Trojans,0,11/18/25,26,4,4,8,3,0,0,6,4,3,9,0,2,3,4,0.333,9,10,True
Ella Zimmerman,#42,Portland Pilots,USC Trojans,0,11/18/25,7,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0.5,2,-3,True
Jada Kennedy,#9,Portland Pilots,USC Trojans,0,11/18/25,6,0,1,1,0,0,1,0,2,0,0,0,0,0,0,,0,4,True
Brynn Smith,#12,Portland Pilots,USC Trojans,0,11/18/25,14,2,0,2,0,0,0,3,0,3,5,3,3,0,0,0.9,9,12,True
Caitlin Monahan,#14,Portland Pilots,USC Trojans,0,11/18/25,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.0,0,2,True
Tiffany Barbosa,#7,Portland Pilots,USC Trojans,0,11/18/25,18,3,0,3,1,2,0,3,1,1,4,0,2,1,4,0.25,3,3,True
Nicole Anderson,#17,Portland Pilots,USC Trojans,0,11/18/25,17,0,2,2,1,0,0,3,0,2,6,1,4,0,0,0.417,5,1,True
Gerda Raulusaityte,#8,USC Trojans,Portland Pilots,1,11/18/25,12,2,0,2,1,0,0,1,0,0,3,0,0,0,0,0.0,0,0,False
Jazzy Davidson,#9,USC Trojans,Portland Pilots,1,11/18/25,33,3,4,7,5,3,1,5,1,9,16,0,4,1,3,0.562,19,49,False
Kennedy Smith,#11,USC Trojans,Portland Pilots,1,11/18/25,36,1,5,6,3,2,1,1,2,5,14,3,6,0,0,0.464,13,40,False
Malia Samuels,#10,USC Trojans,Portland Pilots,1,11/18/25,19,0,1,1,1,3,0,1,1,1,3,0,2,0,2,0.333,2,11,False
Kara Dunn,#25,USC Trojans,Portland Pilots,1,11/18/25,23,3,4,7,2,2,1,2,4,4,9,1,3,1,1,0.5,10,32,False
Dayana Mendes,#13,USC Trojans,Portland Pilots,1,11/18/25,16,3,2,5,2,1,0,2,2,2,5,0,1,2,2,0.4,6,18,False
Laura Williams,#6,USC Trojans,Portland Pilots,1,11/18/25,7,0,1,1,0,0,0,1,1,0,0,0,0,0,0,,0,0,False
Vivian Iwuchukwu,#0,USC Trojans,Portland Pilots,1,11/18/25,12,2,0,2,0,0,0,1,2,3,4,0,0,1,2,0.75,7,12,False
Yakiya Milton,#7,USC Trojans,Portland Pilots,1,11/18/25,12,5,7,12,1,2,1,2,2,2,9,0,0,2,2,0.222,6,26,False
Brooklyn Shamblin,#24,USC Trojans,Portland Pilots,1,11/18/25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,False
Rian Forestier,#4,USC Trojans,Portland Pilots,1,11/18/25,4,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0.75,3,6,False
Londynn Jones,#3,USC Trojans,Portland Pilots,1,11/18/25,23,2,1,3,1,0,0,2,2,4,12,4,7,0,0,0.5,12,17,False
Rachel Wilson,#0,Utah State Aggies,Oregon State Beavers,0,11/18/25,16,1,1,2,0,0,1,1,0,3,5,0,0,1,2,0.6,7,14,False
Elise Livingston,#23,Utah State Aggies,Oregon State Beavers,0,11/18/25,29,1,2,3,1,3,0,0,1,3,7,3,4,0,0,0.643,9,31,False
Marina Asensio,#1,Utah State Aggies,Oregon State Beavers,0,11/18/25,30,0,2,2,5,3,0,2,3,1,10,0,6,0,0,0.1,2,12,False
Karyn Sanford,#15,Utah State Aggies,Oregon State Beavers,0,11/18/25,22,0,0,0,3,0,1,1,2,0,6,0,4,0,0,0.0,0,0,False
Aaliyah Gayles,#3,Utah State Aggies,Oregon State Beavers,0,11/18/25,28,0,5,5,2,3,2,5,0,4,12,1,3,0,4,0.375,9,20,False
Macie Brown,#31,Utah State Aggies,Oregon State Beavers,0,11/18/25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False
Andjela Marojevic,#13,Utah State Aggies,Oregon State Beavers,0,11/18/25,5,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0.0,0,-2,False
Sophie Sene,#55,Utah State Aggies,Oregon State Beavers,0,11/18/25,16,1,6,7,0,0,0,0,2,4,8,1,2,0,0,0.562,9,20,False
Bella Cosme,#12,Utah State Aggies,Oregon State Beavers,0,11/18/25,15,0,2,2,1,1,0,0,0,1,4,1,3,0,0,0.375,3,10,False
Paloma Munoz Herreros,#9,Utah State Aggies,Oregon State Beavers,0,11/18/25,3,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0.0,0,6,False
Aitana Rosello Lopez,#8,Utah State Aggies,Oregon State Beavers,0,11/18/25,24,0,2,2,2,0,0,0,1,2,4,0,1,0,0,0.5,4,13,False
Jamisyn Heaton,#32,Utah State Aggies,Oregon State Beavers,0,11/18/25,11,0,0,0,0,1,0,1,2,4,6,1,3,0,0,0.75,9,16,False
Nene Sow,#32,Oregon State Beavers,Utah State Aggies,1,11/18/25,25,3,12,15,0,1,2,2,0,5,6,0,0,1,1,0.833,11,42,True
Ally Schimel,#4,Oregon State Beavers,Utah State Aggies,1,11/18/25,23,0,0,0,0,1,0,2,2,2,4,1,3,0,0,0.625,5,6,True
